,lcogs2_sao_density,lcogs2_sao_density,lcogs3_surg_volume_100k,lcogs3_surg_volume_100k,lcogs4_pomr,lcogs4_pomr,lcogs5_financial_burden,lcogs5_financial_burden,population,population
,mean,median,mean,median,mean,median,mean,median,mean,median
cuds_quintile,,,,,,,,,,
Q1 (lowest),98.93482288828338,85.48,385.70909738145457,385.23565873373536,3.465164655769957,2.7027027027027026,0.10275506382271615,0.07368307054579049,17479.608617594255,12231.5
Q2,138.41773056057866,118.65,429.40085701812484,434.60820428323956,4.026775777981982,3.571428571428571,0.09210989374186879,0.06984994802411038,15265.160682226211,10297.0
Q3,191.35086799276672,168.15,522.0504599503636,523.236801679164,4.435566369497454,4.123711340206185,0.07928610575411328,0.052768708440151454,17447.921005385997,8960.0
Q4,251.00488309352517,225.47,603.4076722863513,592.7607516710808,4.737014812233264,4.225352112676056,0.05080287798359515,0.03592495939476993,25804.96947935368,9464.5
Q5 (highest),403.29843806104134,345.97,486.36958442382365,533.214304140972,4.543150757309203,4.304493680761429,0.034543864902414505,0.026881075613462913,118331.81238779174,27789.0
